CATEGORY,WORD1,WORD2,WORD3,TARGET
semantic-currency,روپیه,اندونزی,پزو,آرژانتین
semantic-currency,روپیه,اندونزی,یورو,آلمان
semantic-currency,روپیه,اندونزی,یورو,اتریش
semantic-currency,روپیه,اندونزی,بیرر,اتیوپی
semantic-currency,روپیه,اندونزی,دینار,اردن
semantic-currency,روپیه,اندونزی,درام,ارمنستان
semantic-currency,روپیه,اندونزی,پزو,اروگوئه
semantic-currency,روپیه,اندونزی,سوم,ازبکستان
semantic-currency,روپیه,اندونزی,یورو,اسپانیا
semantic-currency,روپیه,اندونزی,دلار,استرالیا
semantic-currency,روپیه,اندونزی,یورو,اسلواکی
semantic-currency,روپیه,اندونزی,افغانی,افغانستان
semantic-currency,روپیه,اندونزی,دینار,الجزایر
semantic-currency,روپیه,اندونزی,درهم,امارات
semantic-currency,روپیه,اندونزی,یورو,ایتالیا
semantic-currency,روپیه,اندونزی,دینار,بحرین
semantic-currency,روپیه,اندونزی,رئال,برزیل
semantic-currency,روپیه,اندونزی,پوند,بریتانیا
semantic-currency,روپیه,اندونزی,پوند,انگلستان
semantic-currency,روپیه,اندونزی,روبل,بلاروس
semantic-currency,روپیه,اندونزی,یورو,بلژیک
semantic-currency,روپیه,اندونزی,روپیه,پاکستان
semantic-currency,روپیه,اندونزی,یورو,پرتغال
semantic-currency,روپیه,اندونزی,سامانی,تاجیکستان
semantic-currency,روپیه,اندونزی,بات,تایلند
semantic-currency,روپیه,اندونزی,منات,ترکمنستان
semantic-currency,روپیه,اندونزی,لیره,ترکیه
semantic-currency,روپیه,اندونزی,دینار,تونس
semantic-currency,روپیه,اندونزی,منات,آذربایجان
semantic-currency,روپیه,اندونزی,یورو,ایرلند
semantic-currency,روپیه,اندونزی,یوان,چین
semantic-currency,روپیه,اندونزی,روبل,روسیه
semantic-currency,روپیه,اندونزی,کرون,دانمارک
semantic-currency,روپیه,اندونزی,لئو,رومانی
semantic-currency,روپیه,اندونزی,ین,ژاپن
semantic-currency,روپیه,اندونزی,دلار,سنگاپور
semantic-currency,روپیه,اندونزی,فرانک,سوئیس
semantic-currency,روپیه,اندونزی,کرون,سوئد
semantic-currency,روپیه,اندونزی,فرانک,سنگال
semantic-currency,روپیه,اندونزی,لیره,سوریه
semantic-currency,روپیه,اندونزی,شیلینگ,سومالی
semantic-currency,روپیه,اندونزی,پزو,شیلی
semantic-currency,روپیه,اندونزی,دینار,صربستان
semantic-currency,روپیه,اندونزی,دینار,عراق
semantic-currency,روپیه,اندونزی,ریال,عربستان
semantic-currency,روپیه,اندونزی,ریال,عمان
semantic-currency,روپیه,اندونزی,سدی,غنا
semantic-currency,روپیه,اندونزی,یورو,فرانسه
semantic-currency,روپیه,اندونزی,یورو,فنلاند
semantic-currency,روپیه,اندونزی,پزو,فیلیپین
semantic-currency,روپیه,اندونزی,یورو,قبرس
semantic-currency,روپیه,اندونزی,سوم,قرقیزستان
semantic-currency,روپیه,اندونزی,تنگه,قزاقستان
semantic-currency,روپیه,اندونزی,ریال,قطر
semantic-currency,روپیه,اندونزی,دلار,کانادا
semantic-currency,روپیه,اندونزی,وون,کره‌جنوبی
semantic-currency,روپیه,اندونزی,وون,کره‌شمالی
semantic-currency,روپیه,اندونزی,کونا,کرواسی
semantic-currency,روپیه,اندونزی,پزو,کلمبیا
semantic-currency,روپیه,اندونزی,شیلینگ,کنیا
semantic-currency,روپیه,اندونزی,پزو,کوبا
semantic-currency,روپیه,اندونزی,دینار,کویت
semantic-currency,روپیه,اندونزی,لاری,گرجستان
semantic-currency,روپیه,اندونزی,لیره,لبنان
semantic-currency,روپیه,اندونزی,زلوتی,لهستان
semantic-currency,روپیه,اندونزی,دینار,لیبی
semantic-currency,روپیه,اندونزی,رینگیت,مالزی
semantic-currency,روپیه,اندونزی,درهم,مراکش
semantic-currency,روپیه,اندونزی,پوند,مصر
semantic-currency,روپیه,اندونزی,پزو,مکزیک
semantic-currency,روپیه,اندونزی,روپیه,هند
semantic-currency,روپیه,اندونزی,دونگ,ویتنام
semantic-currency,روپیه,اندونزی,یورو,هلند
semantic-currency,روپیه,اندونزی,ریال,یمن
semantic-currency,روپیه,اندونزی,یورو,یونان
semantic-currency,یورو,ایتالیا,ریال,ایران
semantic-currency,یورو,ایتالیا,دلار,آمریکا
semantic-currency,یورو,ایتالیا,پزو,آرژانتین
semantic-currency,یورو,ایتالیا,یورو,آلمان
semantic-currency,یورو,ایتالیا,یورو,اتریش
semantic-currency,یورو,ایتالیا,بیرر,اتیوپی
semantic-currency,یورو,ایتالیا,دینار,اردن
semantic-currency,یورو,ایتالیا,درام,ارمنستان
semantic-currency,یورو,ایتالیا,پزو,اروگوئه
semantic-currency,یورو,ایتالیا,سوم,ازبکستان
semantic-currency,یورو,ایتالیا,یورو,اسپانیا
semantic-currency,یورو,ایتالیا,دلار,استرالیا
semantic-currency,یورو,ایتالیا,یورو,اسلواکی
semantic-currency,یورو,ایتالیا,افغانی,افغانستان
semantic-currency,یورو,ایتالیا,دینار,الجزایر
semantic-currency,یورو,ایتالیا,درهم,امارات
semantic-currency,یورو,ایتالیا,روپیه,اندونزی
semantic-currency,یورو,ایتالیا,دینار,بحرین
semantic-currency,یورو,ایتالیا,رئال,برزیل
semantic-currency,یورو,ایتالیا,پوند,بریتانیا
semantic-currency,یورو,ایتالیا,پوند,انگلستان
semantic-currency,یورو,ایتالیا,روبل,بلاروس
semantic-currency,یورو,ایتالیا,یورو,بلژیک
semantic-currency,یورو,ایتالیا,روپیه,پاکستان
semantic-currency,یورو,ایتالیا,یورو,پرتغال
semantic-currency,یورو,ایتالیا,سامانی,تاجیکستان
semantic-currency,یورو,ایتالیا,بات,تایلند
semantic-currency,یورو,ایتالیا,منات,ترکمنستان
semantic-currency,یورو,ایتالیا,لیره,ترکیه
semantic-currency,یورو,ایتالیا,دینار,تونس
semantic-currency,یورو,ایتالیا,منات,آذربایجان
semantic-currency,یورو,ایتالیا,یورو,ایرلند
semantic-currency,یورو,ایتالیا,یوان,چین
semantic-currency,یورو,ایتالیا,روبل,روسیه
semantic-currency,یورو,ایتالیا,کرون,دانمارک
semantic-currency,یورو,ایتالیا,لئو,رومانی
semantic-currency,یورو,ایتالیا,ین,ژاپن
semantic-currency,یورو,ایتالیا,دلار,سنگاپور
semantic-currency,یورو,ایتالیا,فرانک,سوئیس
semantic-currency,یورو,ایتالیا,کرون,سوئد
semantic-currency,یورو,ایتالیا,فرانک,سنگال
semantic-currency,یورو,ایتالیا,لیره,سوریه
semantic-currency,یورو,ایتالیا,شیلینگ,سومالی
semantic-currency,یورو,ایتالیا,پزو,شیلی
semantic-currency,یورو,ایتالیا,دینار,صربستان
semantic-currency,یورو,ایتالیا,دینار,عراق
semantic-currency,یورو,ایتالیا,ریال,عربستان
semantic-currency,یورو,ایتالیا,ریال,عمان
semantic-currency,یورو,ایتالیا,سدی,غنا
semantic-currency,یورو,ایتالیا,یورو,فرانسه
semantic-currency,یورو,ایتالیا,یورو,فنلاند
semantic-currency,یورو,ایتالیا,پزو,فیلیپین
semantic-currency,یورو,ایتالیا,یورو,قبرس
semantic-currency,یورو,ایتالیا,سوم,قرقیزستان
semantic-currency,یورو,ایتالیا,تنگه,قزاقستان
semantic-currency,یورو,ایتالیا,ریال,قطر
semantic-currency,یورو,ایتالیا,دلار,کانادا
semantic-currency,یورو,ایتالیا,وون,کره‌جنوبی
semantic-currency,یورو,ایتالیا,وون,کره‌شمالی
semantic-currency,یورو,ایتالیا,کونا,کرواسی
semantic-currency,یورو,ایتالیا,پزو,کلمبیا
semantic-currency,یورو,ایتالیا,شیلینگ,کنیا
semantic-currency,یورو,ایتالیا,پزو,کوبا
semantic-currency,یورو,ایتالیا,دینار,کویت
semantic-currency,یورو,ایتالیا,لاری,گرجستان
semantic-currency,یورو,ایتالیا,لیره,لبنان
semantic-currency,یورو,ایتالیا,زلوتی,لهستان
semantic-currency,یورو,ایتالیا,دینار,لیبی
semantic-currency,یورو,ایتالیا,رینگیت,مالزی
semantic-currency,یورو,ایتالیا,درهم,مراکش
semantic-currency,یورو,ایتالیا,پوند,مصر
semantic-currency,یورو,ایتالیا,پزو,مکزیک
semantic-currency,یورو,ایتالیا,روپیه,هند
semantic-currency,یورو,ایتالیا,دونگ,ویتنام
semantic-currency,یورو,ایتالیا,یورو,هلند
semantic-currency,یورو,ایتالیا,ریال,یمن
semantic-currency,یورو,ایتالیا,یورو,یونان
semantic-currency,دینار,بحرین,ریال,ایران
semantic-currency,دینار,بحرین,دلار,آمریکا
semantic-currency,دینار,بحرین,پزو,آرژانتین
semantic-currency,دینار,بحرین,یورو,آلمان
semantic-currency,دینار,بحرین,یورو,اتریش
semantic-currency,دینار,بحرین,بیرر,اتیوپی
semantic-currency,دینار,بحرین,دینار,اردن
semantic-currency,دینار,بحرین,درام,ارمنستان
semantic-currency,دینار,بحرین,پزو,اروگوئه
semantic-currency,دینار,بحرین,سوم,ازبکستان
semantic-currency,دینار,بحرین,یورو,اسپانیا
semantic-currency,دینار,بحرین,دلار,استرالیا
semantic-currency,دینار,بحرین,یورو,اسلواکی
semantic-currency,دینار,بحرین,افغانی,افغانستان
semantic-currency,دینار,بحرین,دینار,الجزایر
semantic-currency,دینار,بحرین,درهم,امارات
semantic-currency,دینار,بحرین,روپیه,اندونزی
semantic-currency,دینار,بحرین,یورو,ایتالیا
semantic-currency,دینار,بحرین,رئال,برزیل
semantic-currency,دینار,بحرین,پوند,بریتانیا
semantic-currency,دینار,بحرین,پوند,انگلستان
semantic-currency,دینار,بحرین,روبل,بلاروس
semantic-currency,دینار,بحرین,یورو,بلژیک
